latitude,longitude,acq_date,fire_occurred,temperature,humidity,wind_speed,precipitation,elevation,vpd
27.1,85.9,2018-03-23,1,27.52,22.63,1.89,0.02,595.0,2.844
28.6,84.2,2020-02-16,0,-0.49,58.37,1.69,0.0,3972.0,0.245
27.1,85.9,2023-04-19,1,33.13,20.89,2.82,0.0,595.0,4.008
27.7,89.4,2016-06-03,0,11.69,84.97,1.17,0.28,5009.0,0.207
28.7,80.9,2017-04-13,1,30.56,18.22,1.71,0.0,173.0,3.583
29.5,84.9,2013-04-06,0,-5.29,55.19,5.03,0.0,4878.0,0.185
29.1,80.2,2021-04-06,1,29.11,13.65,2.12,0.0,677.0,3.481
27.3,85.3,2020-04-10,1,24.58,33.84,1.67,0.0,481.0,2.044
29.7,82.1,2023-01-30,0,2.84,45.75,1.41,0.04,2542.0,0.406
27.0,87.4,2014-03-19,1,20.63,45.55,2.26,0.16,1548.0,1.324
29.0,83.0,2025-01-04,1,-3.32,34.18,1.73,0.0,4982.0,0.315
27.8,82.4,2021-04-11,1,25.62,11.74,2.44,0.0,437.0,2.901
30.2,87.7,2013-08-05,0,7.57,61.67,1.53,1.26,5223.0,0.399
27.2,85.6,2023-04-20,1,33.53,23.43,3.73,0.01,256.0,3.968
28.8,81.0,2019-03-22,1,17.33,44.51,1.44,0.0,1126.0,1.098
28.1,82.0,2016-01-15,0,16.64,36.81,1.58,0.0,710.0,1.197
29.4,88.6,2015-01-15,0,-11.64,43.73,3.21,0.0,4262.0,0.141
28.9,80.2,2018-04-03,1,29.01,29.44,1.62,0.02,207.0,2.828
30.2,88.2,2017-03-27,0,-2.66,41.15,2.21,0.0,5372.0,0.296
29.1,88.5,2024-08-05,0,12.18,69.78,1.4,11.62,4095.0,0.429
28.7,80.4,2014-05-09,1,34.65,18.15,3.64,0.0,180.0,4.514
27.2,89.2,2021-05-29,0,20.19,82.15,0.71,2.54,2557.0,0.422
28.8,80.2,2021-03-01,1,21.69,18.95,2.65,0.0,179.0,2.103
28.8,81.2,2020-06-25,0,23.77,87.56,1.52,34.24,522.0,0.366
29.3,80.6,2017-04-15,0,20.89,33.19,1.74,0.0,1615.0,1.65
26.9,83.2,2015-03-02,0,19.04,79.51,2.88,12.33,80.0,0.451
26.6,82.6,2020-03-12,0,24.18,64.17,1.1,0.09,86.0,1.081
29.2,89.4,2016-05-13,0,7.69,55.24,3.9,0.75,5187.0,0.47
29.4,81.7,2014-12-30,0,0.14,37.5,1.5,0.0,1472.0,0.386
27.3,87.6,2017-02-23,1,4.88,58.71,1.93,0.0,1851.0,0.357
27.5,83.8,2024-04-04,1,30.88,22.38,3.23,0.0,117.0,3.463
29.1,80.3,2019-05-05,1,29.87,17.27,2.79,0.0,611.0,3.484
29.0,82.5,2014-10-06,0,9.33,75.15,1.43,0.16,3392.0,0.292
29.0,80.7,2014-04-04,1,22.54,43.41,1.3,0.0,1097.0,1.546
29.8,86.3,2012-06-12,0,4.13,46.26,3.37,0.0,4998.0,0.441
27.0,87.1,2024-06-11,0,27.17,66.97,1.74,2.75,1164.0,1.189
29.3,80.9,2018-03-13,1,16.82,32.01,1.94,0.0,1288.0,1.303
28.8,88.5,2023-04-08,0,1.26,41.84,3.63,0.0,4956.0,0.389
30.4,83.9,2017-05-15,0,-1.7,71.29,3.36,2.05,5805.0,0.155
26.9,86.8,2022-12-22,0,14.19,64.61,1.33,0.0,747.0,0.573
27.5,84.5,2021-03-25,1,26.2,18.48,3.2,0.0,455.0,2.773
29.0,81.1,2024-04-20,1,25.52,23.2,1.99,0.0,1105.0,2.509
28.6,81.3,2025-04-06,1,29.07,18.43,1.49,0.0,243.0,3.281
29.3,81.0,2016-04-24,1,13.61,26.45,2.13,0.01,1947.0,1.146
27.8,84.4,2013-10-28,0,16.42,90.12,1.17,0.68,1260.0,0.185
29.3,84.0,2021-05-28,0,1.79,81.74,1.92,17.06,4725.0,0.127
26.5,83.3,2021-01-08,0,20.0,58.69,2.82,0.0,81.0,0.966
29.7,81.6,2019-01-29,0,-3.71,57.47,1.55,0.0,3159.0,0.197
27.9,84.2,2017-10-10,0,21.05,83.45,1.18,13.91,744.0,0.413
28.0,84.7,2014-04-21,1,17.89,31.02,1.95,0.0,906.0,1.414
29.9,86.0,2012-04-03,0,-3.03,53.67,2.51,0.0,5269.0,0.226
26.6,85.9,2012-01-29,0,15.32,47.02,1.89,0.0,66.0,0.922
30.0,80.7,2020-12-01,1,3.72,40.83,1.37,0.0,2535.0,0.472
28.0,81.9,2018-08-19,0,28.96,78.35,0.96,24.54,169.0,0.865
27.1,86.9,2020-08-10,0,24.38,91.87,1.5,15.79,2097.0,0.248
27.8,82.7,2024-04-14,1,27.02,28.33,1.83,0.0,328.0,2.558
28.9,81.1,2021-04-06,1,22.99,18.44,1.64,0.0,648.0,2.29
27.0,80.7,2014-03-18,0,26.73,33.28,2.61,0.0,124.0,2.341
29.1,80.2,2024-04-22,1,30.31,24.4,2.58,0.0,677.0,3.265
27.1,85.1,2018-03-21,1,27.91,16.77,1.79,0.01,126.0,3.13
28.7,80.7,2024-04-29,1,33.11,19.36,2.06,0.0,189.0,4.081
30.0,85.0,2019-05-14,0,-4.01,71.76,3.58,2.63,5687.0,0.128
28.9,81.4,2024-05-02,1,22.98,15.74,1.75,0.0,713.0,2.364
30.3,80.1,2017-09-02,0,5.83,85.46,2.23,7.01,4901.0,0.134
28.0,83.5,2015-08-03,0,22.96,88.71,1.64,0.4,1311.0,0.316
29.4,87.6,2017-11-08,0,-2.99,54.76,2.4,0.0,4167.0,0.222
29.3,83.2,2013-10-07,0,-0.07,53.98,3.73,0.0,4832.0,0.28
28.7,86.7,2016-06-10,0,4.6,61.37,1.75,4.02,4735.0,0.328
28.4,81.7,2017-04-11,1,22.74,23.29,1.93,0.0,1133.0,2.121
29.4,80.9,2020-12-10,1,12.41,37.48,1.35,0.0,2111.0,0.901
28.9,81.1,2024-04-12,1,22.65,27.48,1.59,0.04,648.0,1.995
29.0,88.9,2015-03-03,0,-4.08,48.13,4.59,0.04,4256.0,0.234
27.0,86.1,2021-03-28,1,25.4,24.66,1.68,0.0,280.0,2.444
27.9,85.0,2024-04-23,1,18.84,31.69,2.2,0.0,1276.0,1.486
28.0,84.8,2016-10-10,0,16.32,83.53,1.11,11.13,441.0,0.306
26.9,86.9,2021-03-28,1,23.64,26.34,1.69,0.0,206.0,2.151
28.7,85.1,2018-07-08,0,9.88,87.86,2.03,9.38,5057.0,0.148
29.5,80.7,2022-11-10,0,11.06,69.8,1.19,0.02,2410.0,0.398
27.1,83.9,2014-01-08,0,11.71,54.12,1.48,0.0,97.0,0.631
29.6,85.7,2015-12-15,0,-15.5,57.21,3.82,0.0,5197.0,0.078
28.1,87.4,2023-04-02,0,-4.41,83.7,2.12,2.62,4961.0,0.072
26.9,82.1,2017-01-11,0,11.09,41.17,2.48,0.0,97.0,0.777
28.9,82.7,2018-01-05,0,-2.77,50.64,1.37,0.0,5084.0,0.246
26.9,80.7,2022-10-17,0,23.03,81.47,1.46,0.0,130.0,0.522
29.0,81.1,2021-04-19,1,22.69,28.51,1.81,0.0,1105.0,1.971
26.8,86.1,2020-02-05,0,13.13,47.9,2.18,0.0,94.0,0.787
29.0,81.1,2024-05-05,1,26.97,22.4,1.91,0.0,1105.0,2.762
29.8,80.8,2012-05-09,0,9.96,54.93,1.97,0.0,1754.0,0.552
28.7,80.8,2016-04-21,1,33.92,15.03,4.48,0.0,184.0,4.5
28.9,83.1,2013-10-09,0,4.89,69.98,1.39,1.97,3664.0,0.26
28.4,84.8,2020-12-28,1,-6.57,33.71,2.34,0.0,4952.0,0.248
28.2,83.7,2024-04-21,1,25.45,20.27,2.69,0.0,988.0,2.594
27.7,84.1,2018-04-16,1,28.82,34.43,1.61,3.87,364.0,2.599
29.8,86.7,2012-12-20,0,-15.11,51.13,5.51,0.0,5352.0,0.092
27.1,87.1,2022-06-21,0,24.16,78.48,1.45,3.44,484.0,0.648
27.8,82.4,2019-03-21,1,21.41,38.31,2.06,0.03,437.0,1.573
28.2,81.9,2014-04-21,1,28.25,25.99,2.43,0.0,498.0,2.839
26.4,88.5,2014-07-25,0,29.05,80.82,1.07,9.89,80.0,0.771
29.3,85.7,2020-06-06,0,2.07,74.85,4.19,0.69,4834.0,0.178
28.0,87.5,2020-05-22,0,7.1,74.88,2.56,0.38,4653.0,0.253
26.7,86.1,2022-06-23,0,30.26,72.89,1.77,1.19,82.0,1.168
26.6,88.0,2014-02-18,0,16.66,42.07,1.76,0.53,112.0,1.099
28.8,82.0,2021-04-09,1,13.46,25.47,1.98,0.0,1641.0,1.15
30.4,87.6,2015-03-26,0,-2.61,42.51,2.74,0.06,5630.0,0.29
26.4,82.4,2014-05-20,0,37.06,15.18,4.35,0.0,92.0,5.34
26.6,87.8,2015-07-09,0,27.81,85.03,3.99,3.67,109.0,0.56
28.4,84.2,2017-12-27,1,0.47,44.82,1.44,0.0,3617.0,0.349
27.9,84.4,2023-03-27,1,18.05,45.13,1.68,1.58,751.0,1.136
26.7,86.7,2017-04-09,1,31.14,18.13,3.8,0.04,266.0,3.708
27.5,84.0,2017-04-26,1,31.3,23.55,3.35,0.01,171.0,3.494
29.4,80.9,2018-01-11,1,11.95,21.85,1.24,0.0,2111.0,1.092
27.2,86.2,2021-01-05,0,18.64,56.33,1.15,0.0,898.0,0.938
30.1,82.9,2023-11-22,0,-8.45,48.75,2.25,0.0,4771.0,0.165
29.1,82.4,2016-11-29,1,5.74,45.29,1.15,0.0,4132.0,0.502
27.8,80.2,2018-09-08,0,27.43,89.33,3.1,0.47,155.0,0.39
28.4,86.5,2018-11-03,0,-7.48,72.88,3.58,0.0,5835.0,0.094
27.3,84.8,2018-03-24,1,24.01,24.82,1.68,0.0,230.0,2.245
29.8,81.3,2016-12-13,1,-5.05,21.88,1.92,0.0,4514.0,0.328
27.4,84.7,2021-04-01,1,23.71,19.6,1.73,3.36,401.0,2.358
28.9,89.2,2016-03-13,0,-1.13,55.28,2.98,0.02,4631.0,0.251
28.3,81.9,2019-05-26,1,26.91,35.81,1.96,0.39,1124.0,2.277
27.9,82.7,2021-04-14,1,28.13,17.39,2.29,0.01,872.0,3.146
28.1,81.9,2014-04-25,1,31.0,24.27,2.57,0.03,229.0,3.402
29.1,82.3,2014-09-05,0,12.61,83.32,1.4,7.37,3839.0,0.244
29.1,80.8,2021-04-11,1,25.7,13.32,1.54,0.0,2046.0,2.862
29.7,81.3,2021-02-01,1,3.84,37.51,1.78,0.0,2560.0,0.503
28.4,82.4,2017-06-29,0,21.93,75.57,2.03,1.47,2134.0,0.643
29.0,81.2,2021-07-16,0,23.61,88.62,1.59,6.4,830.0,0.332
30.1,83.6,2017-03-03,0,-11.74,67.75,5.99,0.0,4905.0,0.08
28.0,82.3,2016-04-25,1,28.03,10.53,3.44,0.0,633.0,3.388
28.0,80.3,2020-07-12,0,31.13,73.98,1.31,4.51,156.0,1.178
29.3,86.7,2022-04-07,0,-0.07,39.95,3.42,0.01,5156.0,0.365
26.9,86.7,2022-03-25,1,22.88,39.17,3.43,0.3,1018.0,1.697
27.4,85.4,2023-03-12,1,19.04,44.75,1.53,0.01,674.0,1.217
28.2,89.5,2013-04-10,0,0.3,65.68,3.3,0.26,4585.0,0.214
27.0,86.4,2021-04-24,1,27.61,29.31,2.03,0.0,370.0,2.612
29.9,85.2,2015-06-02,0,-4.11,69.73,3.47,0.65,5365.0,0.136
28.5,81.5,2021-04-11,1,29.13,11.9,1.94,0.0,1056.0,3.556
27.5,84.6,2025-03-28,1,29.82,19.51,2.64,0.0,356.0,3.38
27.9,85.1,2016-04-11,1,19.95,29.67,2.2,0.0,953.0,1.639
30.0,88.2,2017-10-16,0,-2.38,55.03,3.01,0.0,5579.0,0.231
28.4,81.3,2017-04-21,1,33.03,18.79,1.8,0.01,169.0,4.092
27.2,86.1,2022-04-15,1,27.68,26.57,2.68,0.0,1207.0,2.724
27.6,85.1,2021-04-10,1,26.23,15.09,2.82,0.23,2183.0,2.893
27.2,86.4,2023-06-02,1,30.07,33.95,2.59,0.0,1046.0,2.814
29.5,88.2,2013-12-09,0,-8.74,48.63,2.78,0.0,4457.0,0.162
28.1,81.9,2021-04-04,1,26.49,7.94,2.62,0.0,229.0,3.185
27.1,85.1,2014-11-27,0,17.56,58.2,0.96,0.0,126.0,0.839
29.5,81.2,2015-10-20,0,11.9,66.1,1.51,0.0,1970.0,0.472
29.9,87.2,2024-08-21,0,7.01,74.83,2.02,0.06,5138.0,0.252
29.1,81.3,2018-05-25,0,27.05,28.18,1.62,3.17,1488.0,2.568
27.3,89.3,2012-04-28,0,5.03,67.75,1.99,0.22,3013.0,0.282
29.3,81.0,2013-01-16,0,4.11,58.66,1.31,0.07,1947.0,0.339
29.1,80.6,2023-04-27,1,23.63,51.39,1.34,0.37,1293.0,1.419
28.9,80.8,2021-04-08,1,25.79,17.22,1.38,0.0,906.0,2.748
27.7,83.0,2021-04-11,1,29.81,8.67,2.87,0.0,117.0,3.833
30.4,87.4,2016-03-21,0,-6.52,35.07,6.59,0.01,5280.0,0.243
28.2,83.6,2017-09-12,0,22.62,90.52,1.56,32.04,990.0,0.26
29.0,81.1,2014-05-10,1,27.48,22.76,1.63,0.0,1105.0,2.832
29.0,81.4,2024-05-01,1,23.52,16.91,2.24,0.0,928.0,2.409
28.7,81.9,2021-04-10,1,23.62,11.38,1.87,0.0,1317.0,2.585
27.4,83.3,2022-02-08,0,14.58,72.71,1.53,0.74,95.0,0.453
27.9,84.7,2016-03-09,1,13.78,38.33,1.82,0.0,1101.0,0.972
29.5,80.4,2022-01-18,0,8.09,65.01,1.31,0.0,1894.0,0.378
27.3,84.9,2018-03-19,1,22.9,21.31,1.62,0.0,370.0,2.197
28.7,81.9,2016-04-24,1,24.43,17.5,2.65,0.0,1317.0,2.526
27.3,83.3,2014-03-11,0,22.67,38.66,1.47,0.02,88.0,1.689
28.3,81.6,2014-04-30,1,27.7,24.29,1.87,0.0,215.0,2.812
30.3,82.5,2017-06-06,0,3.37,67.81,3.25,0.1,4957.0,0.25
27.9,82.7,2016-04-14,1,27.85,18.73,3.14,0.0,872.0,3.045
27.1,85.7,2016-04-09,1,32.47,16.7,3.88,0.0,314.0,4.067
28.7,81.5,2014-04-27,1,31.92,23.31,2.29,0.1,479.0,3.63
28.3,89.1,2015-04-04,0,-2.16,62.84,4.58,1.68,5029.0,0.194
27.4,84.8,2024-04-05,1,26.79,28.94,2.06,0.0,394.0,2.502
29.7,81.2,2021-01-12,1,5.95,28.36,1.4,0.0,2887.0,0.668
28.2,83.0,2021-04-10,1,22.71,10.86,2.7,0.0,1279.0,2.461
27.9,88.8,2016-05-06,0,0.7,78.15,2.27,0.95,5532.0,0.14
27.0,87.4,2024-03-18,1,20.15,23.27,1.73,0.06,1548.0,1.811
27.5,86.8,2019-03-18,0,5.69,55.71,1.84,1.97,1521.0,0.405
26.8,86.5,2016-03-21,1,25.18,22.97,3.36,0.69,208.0,2.466
27.3,87.4,2019-01-28,1,1.66,74.06,1.71,0.33,1103.0,0.179
29.2,81.4,2024-05-03,1,25.16,16.43,1.77,0.0,1855.0,2.673
27.7,84.8,2024-04-23,1,28.44,22.24,2.77,0.0,1115.0,3.015
29.1,80.1,2022-06-03,0,34.04,18.02,2.7,0.0,294.0,4.37
29.4,89.1,2022-05-12,0,7.91,51.39,2.02,0.45,3924.0,0.518
29.5,83.4,2020-02-23,0,-14.66,93.86,1.92,22.15,5805.0,0.012
29.4,81.5,2024-04-20,1,15.17,35.88,2.27,0.0,3168.0,1.105
27.3,80.6,2019-06-28,0,37.64,36.41,2.44,0.04,134.0,4.131
26.7,86.6,2024-03-13,1,24.85,30.66,2.68,0.0,349.0,2.177
28.2,84.9,2018-03-14,1,13.91,40.26,1.81,0.0,2084.0,0.949
26.3,85.2,2012-02-23,0,23.84,37.58,2.94,0.0,60.0,1.845
27.6,86.1,2021-04-07,1,15.47,32.46,1.89,0.1,1501.0,1.187
28.1,87.0,2022-05-12,0,3.33,84.95,2.13,0.81,6180.0,0.117
27.3,85.3,2023-04-10,1,24.45,27.79,2.19,0.0,481.0,2.214
28.5,87.9,2024-11-13,0,-2.32,65.99,2.79,0.0,4666.0,0.175
30.5,84.3,2016-03-16,0,-16.51,69.34,2.94,0.32,5299.0,0.051
27.6,80.5,2017-06-27,0,35.75,46.98,3.44,0.18,144.0,3.107
29.5,82.7,2017-11-13,0,-1.55,44.85,1.33,0.0,4295.0,0.301
27.7,85.6,2014-05-29,0,23.12,66.17,1.52,1.64,941.0,0.957
27.7,83.8,2014-04-11,1,28.8,20.04,1.41,0.0,560.0,3.166
27.7,83.6,2018-03-20,1,28.0,16.3,1.9,0.0,904.0,3.164
27.8,82.4,2014-04-26,1,28.92,26.42,2.66,0.0,437.0,2.934
27.7,82.4,2014-04-12,1,30.01,17.69,1.66,0.0,210.0,3.494
27.1,85.9,2016-03-18,1,26.04,22.94,1.76,0.0,595.0,2.596
27.9,83.4,2025-06-05,1,23.26,60.43,1.53,0.89,935.0,1.129
27.9,83.9,2021-03-26,1,20.51,24.63,1.97,0.0,767.0,1.819
28.7,81.4,2016-04-11,1,31.69,19.94,2.83,0.0,459.0,3.74
28.6,81.4,2023-05-15,1,31.45,32.31,2.06,2.22,1045.0,3.12
27.2,84.9,2018-03-19,1,26.74,15.83,1.42,0.01,160.0,2.955
28.0,81.8,2024-04-20,1,32.24,18.28,3.53,0.0,201.0,3.939
27.4,85.6,2013-10-31,0,15.86,83.72,0.98,0.06,1471.0,0.293
27.1,81.6,2022-10-21,0,22.93,81.73,1.35,0.0,107.0,0.511
26.8,88.1,2018-04-16,0,20.09,65.67,1.35,2.02,900.0,0.807
29.8,80.5,2016-04-23,1,6.96,53.88,2.67,1.29,1183.0,0.461
28.2,83.8,2023-01-26,1,15.3,59.48,1.46,0.09,1770.0,0.704
27.1,85.6,2021-04-01,1,26.67,17.5,2.23,1.83,167.0,2.885
27.5,84.6,2016-04-08,1,31.22,22.07,2.92,0.0,356.0,3.545
26.7,84.1,2022-03-31,0,29.56,42.79,1.73,0.04,82.0,2.367
26.8,80.1,2016-02-03,0,15.41,21.35,2.43,0.0,133.0,1.377
26.7,86.1,2020-01-16,1,18.65,57.71,0.91,0.03,82.0,0.909
27.8,84.3,2016-04-09,1,23.48,26.66,2.12,0.0,399.0,2.121
28.2,89.2,2016-08-29,0,6.21,92.5,2.46,3.94,4909.0,0.071
28.4,81.7,2019-04-29,1,26.78,25.79,1.71,2.51,1133.0,2.612
26.9,86.4,2021-03-22,1,24.42,27.1,2.36,0.0,435.0,2.231
26.6,84.2,2012-09-04,0,27.37,85.3,3.58,5.13,78.0,0.536
27.2,81.7,2020-08-24,0,28.21,85.0,1.15,4.59,109.0,0.574
26.9,85.1,2024-04-12,1,28.62,24.36,1.72,0.92,81.0,2.964
28.6,82.8,2014-05-20,0,22.23,28.34,2.29,0.0,2212.0,1.921
26.8,87.9,2021-04-26,1,21.77,35.07,1.67,0.62,323.0,1.693
27.0,84.9,2013-12-04,1,18.49,61.22,1.07,0.0,87.0,0.825
28.1,86.9,2017-09-02,0,3.73,88.8,1.86,2.46,5995.0,0.089
29.0,81.3,2014-05-09,1,26.93,26.22,1.9,0.0,1230.0,2.62
27.4,88.0,2017-03-31,0,6.86,74.88,1.61,5.47,3110.0,0.249
26.6,82.9,2016-12-23,0,15.6,58.03,1.32,0.0,83.0,0.744
29.0,80.7,2016-04-25,1,27.02,12.72,1.89,0.0,1097.0,3.115
27.0,85.9,2018-12-04,0,19.01,51.95,1.12,0.0,272.0,1.057
28.0,83.9,2018-06-19,0,26.22,57.7,1.48,0.45,754.0,1.44
28.6,82.1,2021-04-01,1,21.17,13.66,1.72,1.0,1023.0,2.17
30.4,83.3,2022-07-06,0,8.84,69.64,2.26,1.92,4730.0,0.345
28.5,84.2,2015-11-24,0,4.62,57.69,1.11,0.0,5315.0,0.359
29.1,81.5,2018-04-26,1,24.77,35.12,1.52,0.19,865.0,2.027
28.4,81.5,2022-04-22,1,31.16,29.81,2.29,0.52,599.0,3.182
28.4,88.6,2021-08-26,0,7.04,80.44,2.57,5.23,4567.0,0.197
27.4,82.9,2020-11-13,0,23.73,45.9,1.9,0.0,92.0,1.588
29.6,80.8,2016-04-14,1,20.91,28.21,1.98,0.0,1793.0,1.776
29.5,81.4,2021-03-01,1,7.14,30.22,1.93,0.01,2395.0,0.706
28.6,89.4,2016-02-04,0,-3.92,24.47,3.7,0.03,4558.0,0.345
27.2,84.9,2014-03-30,1,28.97,28.61,3.4,0.0,160.0,2.855
27.1,87.7,2016-04-24,1,26.28,22.18,2.62,0.22,1041.0,2.659
26.9,86.5,2023-04-24,1,24.21,49.35,1.57,1.09,520.0,1.531
26.8,87.7,2016-03-31,0,20.94,50.38,1.84,10.86,447.0,1.23
30.4,88.9,2020-10-28,0,-3.0,37.27,2.17,0.0,4984.0,0.307
27.0,87.6,2023-03-12,1,20.28,39.17,1.84,0.05,1195.0,1.447
27.5,84.6,2021-03-28,1,27.83,21.27,1.6,0.0,356.0,2.947
27.7,82.5,2019-04-18,1,27.61,44.06,2.49,0.96,553.0,2.067
27.3,86.4,2021-04-19,1,14.53,45.73,2.08,0.58,1755.0,0.898
26.9,81.2,2021-12-29,0,12.29,94.07,1.66,9.16,121.0,0.085
28.2,82.2,2021-03-28,0,24.86,24.53,1.83,0.0,1153.0,2.371
28.0,83.1,2016-01-06,1,13.28,39.49,1.38,0.0,1063.0,0.923
28.9,80.9,2024-04-11,1,25.61,18.66,1.27,0.01,851.0,2.672
30.1,81.2,2022-10-05,0,3.22,83.29,1.77,6.44,4160.0,0.129
27.2,82.7,2017-01-19,0,15.74,41.38,2.05,0.0,91.0,1.048
29.6,82.9,2024-03-25,0,-6.32,79.28,3.23,0.0,5125.0,0.079
28.9,81.2,2021-04-04,1,20.41,10.38,1.6,0.0,919.0,2.149
27.3,83.0,2022-06-08,0,33.12,43.13,1.57,9.71,92.0,2.88
28.9,80.6,2024-05-01,1,25.7,15.57,1.95,0.01,639.0,2.788
27.7,85.7,2020-03-25,1,18.58,63.02,1.35,0.71,990.0,0.792
27.4,89.1,2019-12-28,0,-3.21,40.72,1.66,0.0,3998.0,0.286
28.0,89.3,2023-12-16,0,-2.63,54.95,1.77,0.0,4484.0,0.227
27.1,87.0,2020-07-06,0,24.23,89.69,1.97,11.31,1427.0,0.312
28.3,82.4,2014-05-16,1,20.43,36.46,2.15,0.0,1441.0,1.526
30.0,80.0,2018-09-16,0,15.75,72.04,1.3,0.0,1986.0,0.5
27.7,82.8,2023-01-31,0,17.63,58.88,3.65,0.0,171.0,0.829
27.1,83.3,2015-06-27,0,32.74,52.18,3.8,0.64,84.0,2.371
28.6,81.9,2021-02-23,1,17.62,37.67,1.78,0.0,1245.0,1.256
27.4,82.8,2023-04-19,0,32.71,28.12,3.43,0.0,92.0,3.557
29.7,80.4,2021-04-03,1,14.74,12.39,1.97,0.0,899.0,1.469
29.1,80.8,2016-02-04,1,15.41,23.37,1.04,0.0,2046.0,1.342
27.8,85.7,2024-09-26,0,12.52,94.22,1.15,5.54,1463.0,0.084
27.5,84.6,2016-03-22,1,24.66,18.45,2.11,0.0,356.0,2.531
26.9,82.6,2024-01-16,0,13.75,46.46,1.34,0.0,91.0,0.842
27.1,86.7,2024-04-21,1,26.32,26.19,3.88,0.5,613.0,2.528
27.4,88.3,2024-09-13,0,11.54,87.24,1.45,3.44,1700.0,0.174
29.9,81.4,2018-06-20,1,6.67,75.45,2.7,0.85,5034.0,0.24
28.0,89.3,2020-11-27,0,-5.98,83.73,1.44,0.16,4484.0,0.064
27.1,87.7,2023-02-24,1,17.26,35.69,1.72,0.02,1041.0,1.267
26.8,87.5,2024-04-22,1,25.14,32.58,2.04,0.03,516.0,2.154
29.9,88.9,2012-05-07,0,-0.77,43.9,1.11,0.0,4565.0,0.324
28.3,83.2,2024-04-20,1,11.34,41.93,3.03,0.0,1939.0,0.78
26.9,86.4,2016-03-24,1,25.53,14.49,1.66,0.0,435.0,2.795
28.0,82.7,2023-10-27,0,19.76,68.54,1.79,0.0,1482.0,0.725
30.2,83.1,2023-01-04,0,-18.38,66.8,1.65,0.0,4673.0,0.048
27.8,86.2,2016-04-09,1,1.28,53.68,2.49,0.0,1934.0,0.31
27.1,85.7,2021-03-16,1,25.11,23.49,2.02,0.02,314.0,2.44
27.0,86.6,2019-11-22,0,17.13,73.36,0.97,0.0,1889.0,0.52
29.7,81.6,2022-11-30,1,5.56,49.33,1.27,0.0,3159.0,0.46
27.1,85.4,2023-05-30,1,32.85,36.99,1.59,0.0,138.0,3.143
27.1,84.8,2022-09-03,0,27.72,89.04,2.01,10.44,94.0,0.408
27.6,84.7,2021-03-21,1,23.19,29.46,1.87,0.0,570.0,2.005
27.8,82.7,2023-05-09,1,26.45,32.68,2.77,0.0,328.0,2.324
30.2,83.9,2015-06-07,0,1.27,66.27,2.97,0.03,5298.0,0.226
26.9,86.4,2023-04-11,1,26.16,22.85,2.14,0.0,435.0,2.618
29.6,85.9,2020-10-02,0,2.12,67.1,2.8,0.0,5270.0,0.234
28.4,87.6,2018-06-23,0,8.7,63.29,2.93,0.28,4255.0,0.413
30.0,86.6,2012-03-23,0,-7.15,37.14,5.28,0.0,5525.0,0.225
27.7,80.9,2014-02-22,0,16.67,78.44,1.52,4.66,138.0,0.409
28.6,81.5,2018-04-24,1,29.69,22.6,1.64,0.01,387.0,3.226
28.6,81.2,2025-02-13,1,17.3,35.21,1.68,0.0,201.0,1.28
27.8,83.2,2023-04-18,1,26.0,32.79,2.79,0.0,570.0,2.259
28.7,81.4,2023-04-25,1,25.83,40.26,1.5,0.0,459.0,1.988
27.8,83.4,2021-03-29,1,22.38,30.13,2.11,0.06,994.0,1.891
29.4,82.1,2012-09-17,0,13.2,89.53,1.38,52.02,3540.0,0.159
28.0,82.3,2024-04-25,1,27.91,18.8,3.54,0.0,633.0,3.053
26.5,84.5,2019-06-08,0,37.24,36.2,1.71,1.68,71.0,4.056
27.1,87.1,2016-04-29,1,28.91,17.2,2.52,0.16,484.0,3.299
27.9,83.4,2021-05-24,1,25.54,49.96,1.67,0.01,935.0,1.637
26.8,88.8,2018-01-13,0,10.92,71.04,0.72,0.0,123.0,0.378
27.6,85.1,2016-04-08,1,27.81,25.5,2.86,0.0,2183.0,2.785
27.9,82.4,2016-04-08,1,26.99,24.74,2.64,0.0,261.0,2.682
27.9,82.2,2022-04-23,1,26.84,26.06,3.54,0.0,503.0,2.612
26.9,88.7,2016-08-01,0,23.76,84.71,1.0,12.79,231.0,0.45
26.7,82.9,2019-03-10,0,23.52,41.51,1.9,0.01,81.0,1.696
28.1,83.2,2024-04-20,1,25.75,23.58,4.35,0.0,1035.0,2.531
29.0,81.0,2021-03-31,1,22.7,16.9,1.75,0.0,1509.0,2.293
27.1,82.5,2019-10-15,0,25.72,74.99,0.66,0.0,93.0,0.827
27.1,87.1,2015-04-23,1,26.13,28.49,1.84,1.14,484.0,2.422
29.3,85.9,2019-12-30,0,-16.98,67.06,1.93,0.0,4856.0,0.053
29.5,88.1,2018-08-20,0,9.27,75.91,1.69,9.81,5214.0,0.282
28.0,82.7,2017-09-10,0,24.44,87.62,1.74,0.02,1482.0,0.379
29.7,81.9,2015-12-14,1,0.0,44.94,1.47,0.0,2320.0,0.336
28.5,80.9,2023-05-30,1,32.9,39.74,1.9,0.73,151.0,3.014
27.4,84.7,2017-04-27,1,27.64,28.35,1.92,0.01,401.0,2.652
27.1,86.7,2015-01-16,0,15.04,45.32,1.38,0.0,613.0,0.935
30.4,84.2,2019-03-13,0,-17.35,81.74,5.59,0.0,6073.0,0.029
27.1,85.9,2018-03-18,1,25.09,17.05,1.78,0.0,595.0,2.642
