latitude,longitude,acq_date,fire_occurred,temperature,humidity,wind_speed,precipitation,elevation,vpd
29.07191,80.16769,2018-05-10,1,29.77,28.33,2.22,0.03,637.0,3.001
28.389651020365537,88.80951188997591,2024-04-27,0,-0.66,54.81,4.1,0.0,5123.0,0.263
27.61072,83.69698,2017-04-09,1,28.53,20.72,3.1,0.14,146.0,3.09
29.591115283264507,89.08950183558203,2016-04-10,0,2.53,30.31,3.76,0.0,4023.0,0.511
28.94852,81.11757,2021-04-04,1,20.41,10.38,1.6,0.0,1176.0,2.149
28.91125,81.12972,2022-04-25,1,25.11,23.72,1.68,0.0,817.0,2.432
27.231937310743053,82.66966245967508,2018-05-07,0,35.94,26.35,2.57,0.15,93.0,4.361
26.82753645018162,88.66057539474022,2021-04-05,0,19.36,30.36,1.28,0.07,138.0,1.565
28.76163578176704,84.89284882146201,2019-04-29,0,-1.29,62.3,2.32,7.89,5335.0,0.21
28.7902,81.27114,2019-05-09,1,27.02,20.5,1.91,0.0,461.0,2.838
28.29152,83.84978,2021-04-12,1,8.46,32.4,1.77,0.0,1381.0,0.748
28.26313,81.78493,2019-04-21,1,21.69,50.92,1.52,3.02,461.0,1.273
28.03942613610145,82.64861795011755,2021-04-27,0,28.44,20.5,2.42,0.0,1387.0,3.083
27.330345700711533,80.90290493280501,2024-04-08,0,29.66,12.64,2.34,0.0,131.0,3.635
28.89473,81.30138,2022-04-26,1,26.16,25.0,1.91,0.09,1605.0,2.545
26.938094876454784,86.84866597594247,2023-01-16,0,10.83,63.67,1.43,0.0,1692.0,0.472
28.62239,81.30376,2021-04-16,1,32.03,17.32,2.07,0.0,390.0,3.938
28.163244265231544,82.9882152341772,2025-04-07,0,23.51,28.33,1.99,0.0,1222.0,2.076
30.149106779519585,80.89898309134206,2021-03-24,0,2.86,58.83,2.04,0.72,4604.0,0.309
28.03193,84.04131,2014-04-25,1,25.45,32.19,2.12,3.35,761.0,2.206
26.81224054142229,82.41160687620872,2023-03-28,0,26.07,37.07,2.41,0.0,93.0,2.124
27.5499,84.43826,2024-03-13,1,23.72,31.41,2.17,0.0,183.0,2.013
29.12628,80.94241,2025-04-02,1,20.85,20.94,1.61,0.0,2190.0,1.948
28.3830331355875,86.29796492919564,2024-04-20,0,-2.71,60.57,3.83,0.03,5625.0,0.197
28.83084174965528,83.42912258083997,2024-03-12,0,-6.23,72.49,1.86,0.0,4878.0,0.105
27.60690182859618,84.3702598351015,2021-04-12,0,29.84,10.76,2.16,0.0,186.0,3.752
28.17688,83.82615,2021-04-07,1,23.73,21.96,1.94,0.02,1644.0,2.291
27.93708,82.7123,2016-04-13,1,26.92,19.53,3.72,0.0,808.0,2.856
28.69222,82.77328,2014-04-11,1,16.19,33.29,1.94,0.0,2726.0,1.228
26.560225744624383,82.22528820764565,2022-06-10,0,38.31,24.46,2.85,0.0,99.0,5.089
29.59481316266164,83.04260497315543,2017-04-01,0,-3.03,72.86,4.2,3.96,5538.0,0.133
29.19028,80.28053,2021-04-01,1,25.39,8.03,3.78,0.0,614.0,2.982
28.07696,82.11042,2019-05-07,1,32.07,18.01,3.44,0.0,865.0,3.914
29.03824,80.68936,2025-04-23,1,27.21,22.36,1.51,0.0,1746.0,2.802
28.8065,80.84814,2016-04-13,1,26.57,21.99,1.95,0.0,532.0,2.712
27.48462,83.89761,2014-03-19,1,25.92,35.44,2.11,0.0,430.0,2.16
28.17439022003605,85.79436926518972,2016-04-08,0,10.36,43.5,2.37,0.0,5408.0,0.711
26.82851289592294,84.42990401990339,2023-05-10,0,31.84,19.63,3.24,0.0,78.0,3.787
27.41677,85.12981,2024-04-21,1,28.47,19.95,2.99,0.0,587.0,3.11
26.857111772072773,81.90809996616204,2016-03-21,0,29.28,19.61,5.03,0.0,101.0,3.273
27.49511,83.52827,2019-04-19,1,28.4,33.7,2.38,0.38,107.0,2.565
29.29136,80.45668,2021-04-02,1,15.06,13.09,2.12,0.0,1500.0,1.488
29.23414,80.45419,2022-04-26,1,28.64,22.19,1.75,0.01,2330.0,3.053
29.06643196320554,89.31148484298508,2016-04-21,0,4.94,41.78,3.65,0.52,4051.0,0.506
27.38616,84.73137,2021-03-28,1,24.72,25.18,1.66,0.0,465.0,2.331
28.75334,82.717,2016-04-11,1,9.68,45.64,1.94,0.0,3106.0,0.653
28.25941,81.42393,2019-05-19,1,31.52,32.82,1.76,0.01,162.0,3.109
27.62750692707496,84.3522246278235,2014-04-20,0,29.89,25.34,2.23,0.0,190.0,3.148
30.48392498705981,84.5102700614434,2017-03-09,0,-14.53,70.64,8.79,2.37,5357.0,0.058
27.95424637269783,84.40109110145369,2016-03-28,0,21.39,38.8,1.57,7.52,685.0,1.559
28.55261890643433,80.06478456681644,2020-04-10,0,27.49,40.01,1.82,0.0,187.0,2.201
27.68097,82.52821,2016-03-28,1,29.14,24.96,2.88,0.13,209.0,3.03
26.8158323991513,89.06541763100714,2015-12-02,0,12.07,81.67,0.3,0.0,192.0,0.258
28.958635628547505,82.48854139428519,2017-03-03,0,1.68,59.03,1.6,0.0,2713.0,0.283
28.61043943300133,87.7032260536773,2021-04-10,0,-4.19,38.14,3.4,0.16,4544.0,0.277
28.3605,81.64096,2023-06-08,1,28.45,32.47,1.67,0.17,637.0,2.62
30.21593653952186,85.2515440442039,2024-04-07,0,-8.64,66.98,5.07,0.0,5724.0,0.105
26.662444503813976,85.89928317951744,2024-05-01,0,34.23,11.05,4.28,0.0,70.0,4.792
26.88490327438312,85.570488002172,2014-04-26,0,33.03,17.09,1.42,0.06,88.0,4.178
29.13978572673557,85.62441439569945,2021-03-06,0,-9.05,56.25,3.87,1.06,5428.0,0.135
28.25413,82.01997,2024-04-13,1,23.41,34.09,1.68,0.03,926.0,1.898
26.70357054781124,81.66201562198421,2021-04-02,0,27.9,7.17,2.4,0.0,110.0,3.489
28.08019340443888,81.42979992669974,2021-02-19,0,21.41,27.45,1.36,0.06,149.0,1.85
28.19502,81.95211,2017-04-12,1,29.3,19.19,2.16,0.0,770.0,3.294
27.50484303827869,83.67353219843287,2016-04-30,0,34.01,10.84,2.97,0.0,111.0,4.745
30.269488698206,84.49284630548134,2016-04-30,0,-6.51,66.56,2.36,0.0,4942.0,0.125
28.61105,82.20216,2015-06-05,1,22.32,43.94,2.05,0.0,1025.0,1.511
28.9016,80.14437,2025-03-28,1,27.1,22.14,2.85,0.0,213.0,2.792
26.620336513280733,84.5807493362561,2016-04-27,0,35.46,16.09,3.22,0.0,77.0,4.839
30.3300804657818,88.68951872572993,2016-01-16,0,-15.7,30.81,3.72,0.0,5567.0,0.124
26.74988689706688,80.33847675666172,2025-04-02,0,28.54,13.35,1.97,0.0,130.0,3.38
27.8969,82.75933,2024-04-20,1,28.99,19.75,4.14,0.0,629.0,3.213
29.03123,81.12782,2018-04-22,1,23.21,25.84,1.69,0.0,1030.0,2.11
27.35625,85.74818,2016-04-29,1,26.35,14.35,2.27,0.0,1091.0,2.939
29.41787,82.03557,2025-02-02,1,3.08,39.33,1.63,0.0,2772.0,0.462
27.17511,87.22246,2024-04-10,1,22.46,32.92,1.87,0.05,864.0,1.824
27.284,85.34881,2024-04-09,1,21.37,22.33,1.92,0.0,529.0,1.976
27.189791979003736,84.41032549031877,2025-05-13,0,34.26,33.87,2.31,0.34,94.0,3.569
29.07028,81.50639,2024-04-10,1,21.9,20.73,1.6,0.0,1116.0,2.083
27.51792,84.29238,2024-04-08,1,28.38,18.45,2.22,0.0,201.0,3.151
28.49864836306023,82.55123344564835,2016-04-25,0,18.83,20.68,2.38,0.0,2184.0,1.725
29.1902,80.40347,2016-04-16,1,30.0,19.24,1.6,0.0,1268.0,3.427
28.13819,83.11842,2019-05-09,1,26.91,23.48,3.07,0.0,1318.0,2.714
27.71435,83.48811,2017-05-04,1,31.4,33.77,2.23,2.91,697.0,3.044
26.75783727582481,81.79704062066908,2014-05-20,0,36.57,16.53,4.39,0.0,106.0,5.116
27.22763,86.18475,2024-04-17,1,,,,,1085.0,
30.078043238802085,86.79753837648052,2016-04-14,0,-5.32,45.4,4.95,0.01,5292.0,0.224
27.42183,84.4939,2016-03-20,1,27.56,25.77,1.7,0.0,367.0,2.735
29.438444344765184,88.9180182396923,2025-03-14,0,-3.25,39.29,3.68,0.03,4363.0,0.292
30.24014996234121,80.88559781303087,2016-04-24,0,6.55,34.52,2.19,0.07,4873.0,0.636
28.54541,81.52616,2016-04-29,1,32.69,11.45,2.63,0.0,607.0,4.377
28.12715,83.01001,2014-05-24,1,27.55,32.61,1.84,3.88,1357.0,2.481
28.73954,81.98425,2019-06-17,1,28.08,41.19,2.19,0.16,1290.0,2.233
26.95623,87.53519,2025-04-02,1,21.96,37.44,1.64,0.0,597.0,1.65
28.23926,82.60303,2023-06-03,1,28.4,38.12,2.42,0.01,1430.0,2.394
27.51312,82.952,2022-04-22,1,32.07,32.24,2.39,0.74,98.0,3.235
28.33166,81.7694,2014-04-21,1,23.64,30.91,2.06,0.0,648.0,2.017
29.25776,80.30869,2016-03-28,1,18.12,44.12,1.97,0.0,704.0,1.162
30.145054427196808,80.9400272139137,2016-03-03,0,-3.81,78.98,1.78,0.02,4682.0,0.097
27.7768,82.34998,2024-04-06,1,25.6,28.66,2.92,0.0,685.0,2.342
27.31871540648716,86.02267118967741,2019-05-08,0,18.65,30.89,2.21,0.0,585.0,1.486
27.82106,84.7215,2024-04-25,1,19.2,27.12,1.97,0.0,638.0,1.622
27.01106,86.26519,2025-03-27,1,25.09,36.93,1.61,0.0,284.0,2.009
28.35599,83.58643,2018-04-24,1,8.79,50.05,1.84,0.03,1887.0,0.565
29.18457893101888,83.26878737722247,2014-04-24,0,-0.95,69.72,2.26,0.13,4823.0,0.173
28.8883,80.2291,2023-04-18,1,31.36,32.68,2.37,0.0,207.0,3.087
29.75115,81.9157,2025-04-02,1,-1.88,41.07,2.25,0.0,2803.0,0.314
